Domain, Country,Element,Item,Year,Unit,Value
Crops, Karnataka,Yield,"Onions, shallots, green",2011,hg/ha,125286
Crops, Karnataka,Yield,"Onions, shallots, green",2012,hg/ha,125000
Crops, Karnataka,Yield,"Onions, shallots, green",2013,hg/ha,125000
Crops, Karnataka,Yield,"Onions, shallots, green",2014,hg/ha,124367
Crops, Karnataka,Yield,"Onions, shallots, green",2015,hg/ha,124524
Crops, Karnataka,Yield,"Onions, shallots, green",2016,hg/ha,125073
Crops, Karnataka,Yield,"Onions, shallots, green",2017,hg/ha,124878
Crops, Karnataka,Yield,"Onions, shallots, green",2018,hg/ha,124682
Crops, Karnataka,Yield,"Onions, shallots, green",2019,hg/ha,124493
Crops, Karnataka,Yield,Potatoes,1961,hg/ha,108333
Crops, Karnataka,Yield,Potatoes,1962,hg/ha,108333
Crops, Karnataka,Yield,Potatoes,1963,hg/ha,108333
Crops, Karnataka,Yield,Potatoes,1964,hg/ha,108333
Crops, Karnataka,Yield,Potatoes,1965,hg/ha,108333
Crops, Karnataka,Yield,Potatoes,1966,hg/ha,108333
Crops, Karnataka,Yield,Potatoes,1967,hg/ha,108333
Crops, Karnataka,Yield,Potatoes,1968,hg/ha,108333
Crops, Karnataka,Yield,Potatoes,1969,hg/ha,108333
Crops, Karnataka,Yield,Potatoes,1970,hg/ha,105263
Crops, Karnataka,Yield,Potatoes,1971,hg/ha,105263
Crops, Karnataka,Yield,Potatoes,1972,hg/ha,105263
Crops, Karnataka,Yield,Potatoes,1973,hg/ha,105263
Crops, Karnataka,Yield,Potatoes,1974,hg/ha,105263
Crops, Karnataka,Yield,Potatoes,1975,hg/ha,120000
Crops, Karnataka,Yield,Potatoes,1976,hg/ha,123810
Crops, Karnataka,Yield,Potatoes,1977,hg/ha,124444
Crops, Karnataka,Yield,Potatoes,1978,hg/ha,126596
Crops, Karnataka,Yield,Potatoes,1979,hg/ha,125000
Crops, Karnataka,Yield,Potatoes,1980,hg/ha,124000
Crops, Karnataka,Yield,Potatoes,1981,hg/ha,119231
Crops, Karnataka,Yield,Potatoes,1982,hg/ha,125490
Crops, Karnataka,Yield,Potatoes,1983,hg/ha,122222
Crops, Karnataka,Yield,Potatoes,1984,hg/ha,121429
Crops, Karnataka,Yield,Potatoes,1985,hg/ha,127586
Crops, Karnataka,Yield,Potatoes,1986,hg/ha,131034
Crops, Karnataka,Yield,Potatoes,1987,hg/ha,130000
Crops, Karnataka,Yield,Potatoes,1988,hg/ha,131034
Crops, Karnataka,Yield,Potatoes,1989,hg/ha,133333
Crops, Karnataka,Yield,Potatoes,1990,hg/ha,132787
Crops, Karnataka,Yield,Potatoes,1991,hg/ha,114598
Crops, Karnataka,Yield,Potatoes,1992,hg/ha,120417
Crops, Karnataka,Yield,Potatoes,1993,hg/ha,114857
Crops, Karnataka,Yield,Potatoes,1994,hg/ha,104182
Crops, Karnataka,Yield,Potatoes,1995,hg/ha,96889
Crops, Karnataka,Yield,Potatoes,1996,hg/ha,106250
Crops, Karnataka,Yield,Potatoes,1997,hg/ha,100000
Crops, Karnataka,Yield,Potatoes,1998,hg/ha,105750
Crops, Karnataka,Yield,Potatoes,1999,hg/ha,78770
Crops, Karnataka,Yield,Potatoes,2000,hg/ha,99468
Crops, Karnataka,Yield,Potatoes,2001,hg/ha,120831
Crops, Karnataka,Yield,Potatoes,2002,hg/ha,95152
Crops, Karnataka,Yield,Potatoes,2003,hg/ha,108085
Crops, Karnataka,Yield,Potatoes,2004,hg/ha,108571
Crops, Karnataka,Yield,Potatoes,2005,hg/ha,108947
Crops, Karnataka,Yield,Potatoes,2006,hg/ha,107339
Crops, Karnataka,Yield,Potatoes,2007,hg/ha,106837
Crops, Karnataka,Yield,Potatoes,2008,hg/ha,84137
Crops, Karnataka,Yield,Potatoes,2009,hg/ha,117293
Crops, Karnataka,Yield,Potatoes,2010,hg/ha,128421
Crops, Karnataka,Yield,Potatoes,2011,hg/ha,126331
Crops, Karnataka,Yield,Potatoes,2012,hg/ha,113433
Crops, Karnataka,Yield,Potatoes,2013,hg/ha,125278
Crops, Karnataka,Yield,Potatoes,2014,hg/ha,96296
Crops, Karnataka,Yield,Potatoes,2015,hg/ha,71222
Crops, Karnataka,Yield,Potatoes,2016,hg/ha,37918
Crops, Karnataka,Yield,Potatoes,2017,hg/ha,26975
Crops, Karnataka,Yield,Potatoes,2018,hg/ha,33615
Crops, Karnataka,Yield,Potatoes,2019,hg/ha,46530
Crops, Karnataka,Yield,Rye,1987,hg/ha,11923
Crops, Karnataka,Yield,Rye,1988,hg/ha,11765
Crops, Karnataka,Yield,Rye,1989,hg/ha,12088
Crops, Karnataka,Yield,Rye,1990,hg/ha,11765
Crops, Kerala,Yield,Rye,1991,hg/ha,11917
Crops, Kerala,Yield,Rye,1992,hg/ha,11958
Crops, Kerala,Yield,Rye,1993,hg/ha,12121
Crops, Kerala,Yield,Rye,1994,hg/ha,12005
Crops, Kerala,Yield,Rye,1995,hg/ha,12097
Crops, Kerala,Yield,Rye,1996,hg/ha,12000
Crops, Kerala,Yield,Rye,1997,hg/ha,11990
Crops, Kerala,Yield,Rye,1998,hg/ha,11957
Crops, Kerala,Yield,Rye,1999,hg/ha,12000
Crops, Kerala,Yield,Rye,2000,hg/ha,11995
Crops, Kerala,Yield,Rye,2001,hg/ha,11930
Crops, Kerala,Yield,Rye,2002,hg/ha,12000
Crops, Kerala,Yield,Rye,2003,hg/ha,12037
Crops, Kerala,Yield,Rye,2004,hg/ha,12052
Crops, Kerala,Yield,Rye,2005,hg/ha,12081
Crops, Kerala,Yield,Rye,2006,hg/ha,12105
Crops, Kerala,Yield,Rye,2007,hg/ha,12129
Crops, Kerala,Yield,Rye,2008,hg/ha,12153
Crops, Kerala,Yield,Rye,2009,hg/ha,12177
Crops, Kerala,Yield,Rye,2010,hg/ha,12201
Crops, Kerala,Yield,Rye,2011,hg/ha,12224
Crops, Kerala,Yield,Rye,2012,hg/ha,12248
Crops, Kerala,Yield,Rye,2013,hg/ha,12272
Crops, Kerala,Yield,Rye,2014,hg/ha,12250
Crops, Kerala,Yield,Rye,2015,hg/ha,12244
Crops, Kerala,Yield,Rye,2016,hg/ha,12254
Crops, Kerala,Yield,Rye,2017,hg/ha,12263
Crops, Kerala,Yield,Rye,2018,hg/ha,12272
Crops, Kerala,Yield,Rye,2019,hg/ha,12281
Crops, Kerala,Yield,Sweet potatoes,1961,hg/ha,137500
Crops, Kerala,Yield,Sweet potatoes,1962,hg/ha,142500
Crops, Kerala,Yield,Sweet potatoes,1963,hg/ha,141176
Crops, Kerala,Yield,Sweet potatoes,1964,hg/ha,137778
Crops, Kerala,Yield,Sweet potatoes,1965,hg/ha,128000
Crops, Kerala,Yield,Sweet potatoes,1966,hg/ha,128000
Crops, Kerala,Yield,Sweet potatoes,1967,hg/ha,130000
Crops, Kerala,Yield,Sweet potatoes,1968,hg/ha,132000
Crops, Kerala,Yield,Sweet potatoes,1969,hg/ha,134000
Crops, Kerala,Yield,Sweet potatoes,1970,hg/ha,129524
Crops, Kerala,Yield,Sweet potatoes,1971,hg/ha,133333
Crops, Kerala,Yield,Sweet potatoes,1972,hg/ha,139048
Crops, Kerala,Yield,Sweet potatoes,1973,hg/ha,136364
Crops, Kerala,Yield,Sweet potatoes,1974,hg/ha,133333
Crops, Kerala,Yield,Sweet potatoes,1975,hg/ha,138333
Crops, Kerala,Yield,Sweet potatoes,1976,hg/ha,143333
Crops, Kerala,Yield,Sweet potatoes,1977,hg/ha,144000
Crops, Kerala,Yield,Sweet potatoes,1978,hg/ha,142308
Crops, Kerala,Yield,Sweet potatoes,1979,hg/ha,137037
Crops, Kerala,Yield,Sweet potatoes,1980,hg/ha,133571
Crops, Kerala,Yield,Sweet potatoes,1981,hg/ha,131034
Crops, Kerala,Yield,Sweet potatoes,1982,hg/ha,133333
Crops, Kerala,Yield,Sweet potatoes,1983,hg/ha,133333
Crops, Kerala,Yield,Sweet potatoes,1984,hg/ha,150000
Crops, Kerala,Yield,Sweet potatoes,1985,hg/ha,146875
Crops, Kerala,Yield,Sweet potatoes,1986,hg/ha,147273
Crops, Kerala,Yield,Sweet potatoes,1987,hg/ha,145294
Crops, Kerala,Yield,Sweet potatoes,1988,hg/ha,146471
Crops, Kerala,Yield,Sweet potatoes,1989,hg/ha,142857
Crops, Kerala,Yield,Sweet potatoes,1990,hg/ha,143762
Crops, Kerala,Yield,Sweet potatoes,1991,hg/ha,144444
Crops, Kerala,Yield,Sweet potatoes,1992,hg/ha,144000
Crops, Kerala,Yield,Sweet potatoes,1993,hg/ha,129524
Crops, Kerala,Yield,Sweet potatoes,1994,hg/ha,137143
Crops, Kerala,Yield,Sweet potatoes,1995,hg/ha,130909
Crops, Kerala,Yield,Sweet potatoes,1996,hg/ha,132308
Crops, Kerala,Yield,Sweet potatoes,1997,hg/ha,120000
Crops, Kerala,Yield,Sweet potatoes,1998,hg/ha,124412
Crops, Kerala,Yield,Sweet potatoes,1999,hg/ha,134247
Crops, Kerala,Yield,Sweet potatoes,2000,hg/ha,126087
Crops, Kerala,Yield,Sweet potatoes,2001,hg/ha,128000
Crops, Kerala,Yield,Sweet potatoes,2002,hg/ha,125926
Crops, Kerala,Yield,Sweet potatoes,2003,hg/ha,129577
Crops, Kerala,Yield,Sweet potatoes,2004,hg/ha,130909
Crops, Kerala,Yield,Sweet potatoes,2005,hg/ha,132075
Crops, Kerala,Yield,Sweet potatoes,2006,hg/ha,130909
Crops, Kerala,Yield,Sweet potatoes,2007,hg/ha,134545
Crops, Kerala,Yield,Sweet potatoes,2008,hg/ha,135739
Crops, Kerala,Yield,Sweet potatoes,2009,hg/ha,134483
Crops, Kerala,Yield,Sweet potatoes,2010,hg/ha,137742
Crops, Kerala,Yield,Sweet potatoes,2011,hg/ha,137188
Crops, Kerala,Yield,Sweet potatoes,2012,hg/ha,135714
Crops, Kerala,Yield,Sweet potatoes,2013,hg/ha,128857
Crops, Kerala,Yield,Sweet potatoes,2014,hg/ha,132880
Crops, Kerala,Yield,Sweet potatoes,2015,hg/ha,130263
Crops, Kerala,Yield,Sweet potatoes,2016,hg/ha,124364
Crops, Kerala,Yield,Sweet potatoes,2017,hg/ha,147500
Crops, Kerala,Yield,Sweet potatoes,2018,hg/ha,138889
Crops, Kerala,Yield,Sweet potatoes,2019,hg/ha,136531
Crops, Kerala,Yield,Wheat,1961,hg/ha,5060
Crops, Kerala,Yield,Wheat,1962,hg/ha,5273
Crops, Kerala,Yield,Wheat,1963,hg/ha,5697
Crops, Kerala,Yield,Wheat,1964,hg/ha,6012
Crops, Kerala,Yield,Wheat,1965,hg/ha,5399
Crops, Kerala,Yield,Wheat,1966,hg/ha,6000
Crops, Kerala,Yield,Wheat,1967,hg/ha,5688
Crops, Kerala,Yield,Wheat,1968,hg/ha,5613
Crops, Kerala,Yield,Wheat,1969,hg/ha,5867
Crops, Kerala,Yield,Wheat,1970,hg/ha,6069
Crops, Kerala,Yield,Wheat,1971,hg/ha,6741
Crops, Kerala,Yield,Wheat,1972,hg/ha,6960
Crops, Kerala,Yield,Wheat,1973,hg/ha,8522
Crops, Kerala,Yield,Wheat,1974,hg/ha,9714
Crops, Kerala,Yield,Wheat,1975,hg/ha,11158
Crops, Kerala,Yield,Wheat,1976,hg/ha,12000
Crops, Kerala,Yield,Wheat,1977,hg/ha,13529
Crops, Kerala,Yield,Wheat,1978,hg/ha,13059
Crops, Kerala,Yield,Wheat,1979,hg/ha,13529
Crops, Kerala,Yield,Wheat,1980,hg/ha,11647
Crops, Kerala,Yield,Wheat,1981,hg/ha,13412
Crops, Kerala,Yield,Wheat,1982,hg/ha,14235
Crops, Kerala,Yield,Wheat,1983,hg/ha,14588
Crops, Kerala,Yield,Wheat,1984,hg/ha,15529
Crops, Kerala,Yield,Wheat,1985,hg/ha,14941
Crops, Kerala,Yield,Wheat,1986,hg/ha,15889
Crops, Kerala,Yield,Wheat,1987,hg/ha,14778
Crops, Kerala,Yield,Wheat,1988,hg/ha,14222
Crops, Kerala,Yield,Wheat,1989,hg/ha,16125
Crops, Kerala,Yield,Wheat,1990,hg/ha,12889
Crops, Kerala,Yield,Wheat,1991,hg/ha,13116
Crops, Kerala,Yield,Wheat,1992,hg/ha,13452
Crops, Kerala,Yield,Wheat,1993,hg/ha,13986
Crops, Kerala,Yield,Wheat,1994,hg/ha,14505
Crops, Kerala,Yield,Wheat,1995,hg/ha,14849
Crops, Kerala,Yield,Wheat,1996,hg/ha,13333
Crops, Kerala,Yield,Wheat,1997,hg/ha,13333
Crops, Kerala,Yield,Wheat,1998,hg/ha,23571
Crops, Kerala,Yield,Wheat,1999,hg/ha,20208
Crops, Kerala,Yield,Wheat,2000,hg/ha,8475
Crops, Kerala,Yield,Wheat,2001,hg/ha,21628
Crops, Kerala,Yield,Wheat,2002,hg/ha,23016
Crops, Kerala,Yield,Wheat,2003,hg/ha,23333
Crops, Kerala,Yield,Wheat,2004,hg/ha,25000
Crops, Kerala,Yield,Wheat,2005,hg/ha,25065
Crops, Kerala,Yield,Wheat,2006,hg/ha,24875
Crops, Kerala,Yield,Wheat,2007,hg/ha,24375
Crops, Kerala,Yield,Wheat,2008,hg/ha,23973
Crops, Kerala,Yield,Wheat,2009,hg/ha,22624
Crops, Kerala,Yield,Wheat,2010,hg/ha,21918
Crops, Kerala,Yield,Wheat,2011,hg/ha,20159
Crops, Kerala,Yield,Wheat,2012,hg/ha,14800
Crops, Kerala,Yield,Wheat,2013,hg/ha,15000
Crops, Kerala,Yield,Wheat,2014,hg/ha,15000
Crops, Kerala,Yield,Wheat,2015,hg/ha,13750
Crops, Kerala,Yield,Wheat,2016,hg/ha,12381
Crops, Kerala,Yield,Wheat,2017,hg/ha,14143
Crops, Kerala,Yield,Wheat,2018,hg/ha,14388
Crops, Kerala,Yield,Wheat,2019,hg/ha,12168
Crops, Kerala,Yield,Barley,1961,hg/ha,6271
Crops, Kerala,Yield,Barley,1962,hg/ha,6271
Crops, Kerala,Yield,Barley,1963,hg/ha,5600
Crops, Kerala,Yield,Barley,1964,hg/ha,5029
Crops, Kerala,Yield,Barley,1965,hg/ha,4547
Crops, Kerala,Yield,Barley,1966,hg/ha,4548
Crops, Kerala,Yield,Barley,1967,hg/ha,4546
Crops, Kerala,Yield,Barley,1968,hg/ha,6733
Crops, Kerala,Yield,Barley,1969,hg/ha,7621
Crops, Kerala,Yield,Barley,1970,hg/ha,7900
Crops, Kerala,Yield,Barley,1971,hg/ha,8000
Crops, Kerala,Yield,Barley,1972,hg/ha,7407
Crops, Kerala,Yield,Barley,1973,hg/ha,6522
Crops, Kerala,Yield,Barley,1974,hg/ha,9095
Crops, Kerala,Yield,Barley,1975,hg/ha,11994
Crops, Kerala,Yield,Barley,1976,hg/ha,6000
Crops, Kerala,Yield,Barley,1977,hg/ha,6000
Crops, Kerala,Yield,Barley,1978,hg/ha,6000
Crops, Kerala,Yield,Barley,1979,hg/ha,6000
Crops, Kerala,Yield,Barley,1980,hg/ha,6000
Crops, Kerala,Yield,Barley,1981,hg/ha,6000
Crops, Kerala,Yield,Barley,1982,hg/ha,6000
Crops, Kerala,Yield,Barley,1983,hg/ha,6000
Crops, Kerala,Yield,Barley,1984,hg/ha,6000
Crops, Kerala,Yield,Barley,1985,hg/ha,6000
Crops, Kerala,Yield,Barley,1986,hg/ha,6000
Crops, Kerala,Yield,Barley,1987,hg/ha,6034
Crops, Kerala,Yield,Barley,1988,hg/ha,6034
Crops, Kerala,Yield,Barley,1989,hg/ha,6034
Crops, Kerala,Yield,Barley,1990,hg/ha,6020
Crops, Kerala,Yield,Barley,1991,hg/ha,6333
Crops, Kerala,Yield,Barley,1992,hg/ha,6307
Crops, Kerala,Yield,Barley,1993,hg/ha,6220
Crops, Kerala,Yield,Barley,1994,hg/ha,6154
Crops, Kerala,Yield,Barley,1995,hg/ha,6246
Crops, Kerala,Yield,Barley,1996,hg/ha,6282
Crops, Kerala,Yield,Barley,1997,hg/ha,6317
Crops, Kerala,Yield,Barley,1998,hg/ha,6362
Crops, Kerala,Yield,Barley,1999,hg/ha,6429
Crops, Kerala,Yield,Barley,2000,hg/ha,6410
Crops, Kerala,Yield,Barley,2001,hg/ha,6418
Crops, Kerala,Yield,Barley,2002,hg/ha,6427
Crops, Kerala,Yield,Barley,2003,hg/ha,6460
Crops, Kerala,Yield,Barley,2004,hg/ha,6478
Crops, Kerala,Yield,Barley,2005,hg/ha,6507
Crops, Kerala,Yield,Barley,2006,hg/ha,6528
Crops, Kerala,Yield,Barley,2007,hg/ha,6545
Crops, Kerala,Yield,Barley,2008,hg/ha,6576
Crops, Kerala,Yield,Barley,2009,hg/ha,6608
Crops, Kerala,Yield,Barley,2010,hg/ha,6667
Crops, Kerala,Yield,Barley,2011,hg/ha,6687
Crops, Kerala,Yield,Barley,2012,hg/ha,6786
Crops, Kerala,Yield,Barley,2013,hg/ha,6786
Crops, Kerala,Yield,Barley,2014,hg/ha,6780
Crops, Kerala,Yield,Barley,2015,hg/ha,6788
Crops, Kerala,Yield,Barley,2016,hg/ha,6816
Crops, Kerala,Yield,Barley,2017,hg/ha,6832
Crops, Kerala,Yield,Barley,2018,hg/ha,6858
Crops, Kerala,Yield,Barley,2019,hg/ha,6877
Crops, Kerala,Yield,Carrots and turnips,1961,hg/ha,32500
Crops, Kerala,Yield,Carrots and turnips,1962,hg/ha,31143
Crops, Kerala,Yield,Carrots and turnips,1963,hg/ha,31667
Crops, Kerala,Yield,Carrots and turnips,1964,hg/ha,30857
Crops, Kerala,Yield,Carrots and turnips,1965,hg/ha,30222
Crops, Kerala,Yield,Carrots and turnips,1966,hg/ha,30750
Crops, Kerala,Yield,Carrots and turnips,1967,hg/ha,39909
Crops, Kerala,Yield,Carrots and turnips,1968,hg/ha,40000
Crops, Kerala,Yield,Carrots and turnips,1969,hg/ha,43103
Crops, Kerala,Yield,Carrots and turnips,1970,hg/ha,45455
Crops, Kerala,Yield,Carrots and turnips,1971,hg/ha,50000
Crops, Kerala,Yield,Carrots and turnips,1972,hg/ha,50000
Crops, Kerala,Yield,Carrots and turnips,1973,hg/ha,50000
Crops, Kerala,Yield,Carrots and turnips,1974,hg/ha,50000
Crops, Kerala,Yield,Carrots and turnips,1975,hg/ha,50000
Crops, Kerala,Yield,Carrots and turnips,1976,hg/ha,50000
Crops, Kerala,Yield,Carrots and turnips,1977,hg/ha,54545
Crops, Kerala,Yield,Carrots and turnips,1978,hg/ha,54545
Crops, Kerala,Yield,Carrots and turnips,1979,hg/ha,54545
Crops, Kerala,Yield,Carrots and turnips,1980,hg/ha,60345
Crops, Kerala,Yield,Carrots and turnips,1981,hg/ha,60345
Crops, Kerala,Yield,Carrots and turnips,1982,hg/ha,66038
Crops, Kerala,Yield,Carrots and turnips,1983,hg/ha,66038
Crops, Kerala,Yield,Carrots and turnips,1984,hg/ha,66038
Crops, Kerala,Yield,Carrots and turnips,1985,hg/ha,66038
Crops, Kerala,Yield,Carrots and turnips,1986,hg/ha,66038
Crops, Kerala,Yield,Carrots and turnips,1987,hg/ha,66038
Crops, Kerala,Yield,Carrots and turnips,1988,hg/ha,66038
Crops, Kerala,Yield,Carrots and turnips,1989,hg/ha,66038
Crops, Kerala,Yield,Carrots and turnips,1990,hg/ha,70400
Crops, Kerala,Yield,Carrots and turnips,1991,hg/ha,65510
Crops, Kerala,Yield,Carrots and turnips,1992,hg/ha,66042
Crops, Kerala,Yield,Carrots and turnips,1993,hg/ha,66596
Crops, Kerala,Yield,Carrots and turnips,1994,hg/ha,66809
Crops, Kerala,Yield,Carrots and turnips,1995,hg/ha,68222
Crops, Kerala,Yield,Carrots and turnips,1996,hg/ha,69767
Crops, Kerala,Yield,Carrots and turnips,1997,hg/ha,69048
Crops, Kerala,Yield,Carrots and turnips,1998,hg/ha,70000
Crops, Kerala,Yield,Carrots and turnips,1999,hg/ha,71053
Crops, Kerala,Yield,Carrots and turnips,2000,hg/ha,70238
Crops, Kerala,Yield,Carrots and turnips,2001,hg/ha,70444
Crops, Kerala,Yield,Carrots and turnips,2002,hg/ha,69000
Crops, Kerala,Yield,Carrots and turnips,2003,hg/ha,71429
Crops, Kerala,Yield,Carrots and turnips,2004,hg/ha,73061
Crops, Kerala,Yield,Carrots and turnips,2005,hg/ha,73958
Crops, Kerala,Yield,Carrots and turnips,2006,hg/ha,74583
Crops, Kerala,Yield,Carrots and turnips,2007,hg/ha,75417
Crops, Kerala,Yield,Carrots and turnips,2008,hg/ha,74792
Crops, Kerala,Yield,Carrots and turnips,2009,hg/ha,76458
Crops, Kerala,Yield,Carrots and turnips,2010,hg/ha,75000
Crops, Kerala,Yield,Carrots and turnips,2011,hg/ha,80625
Crops, Kerala,Yield,Carrots and turnips,2012,hg/ha,88889
Crops, Kerala,Yield,Carrots and turnips,2013,hg/ha,82000
Crops, Kerala,Yield,Carrots and turnips,2014,hg/ha,82353
Crops, Kerala,Yield,Carrots and turnips,2015,hg/ha,83673
Crops, Kerala,Yield,Carrots and turnips,2016,hg/ha,86458
Crops, Kerala,Yield,Carrots and turnips,2017,hg/ha,87083
Crops, Kerala,Yield,Carrots and turnips,2018,hg/ha,87500
Crops, Kerala,Yield,Carrots and turnips,2019,hg/ha,88125
Crops, Kerala,Yield,Maize,1961,hg/ha,6852
Crops, Kerala,Yield,Maize,1962,hg/ha,6923
Crops, Kerala,Yield,Maize,1963,hg/ha,6796
Crops, Kerala,Yield,Maize,1964,hg/ha,6796
Crops, Kerala,Yield,Maize,1965,hg/ha,6796
Crops, Kerala,Yield,Maize,1966,hg/ha,6806
Crops, Kerala,Yield,Maize,1967,hg/ha,6833
Crops, Kerala,Yield,Maize,1968,hg/ha,6800
Crops, Kerala,Yield,Maize,1969,hg/ha,6825
Crops, Kerala,Yield,Maize,1970,hg/ha,7194
Crops, Kerala,Yield,Maize,1971,hg/ha,7169
Crops, Kerala,Yield,Maize,1972,hg/ha,7315
Crops, Kerala,Yield,Maize,1973,hg/ha,7241
Crops, Kerala,Yield,Maize,1974,hg/ha,7272
Crops, Kerala,Yield,Maize,1975,hg/ha,7338
Crops, Kerala,Yield,Maize,1976,hg/ha,7277
Crops, Kerala,Yield,Maize,1977,hg/ha,7227
Crops, Kerala,Yield,Maize,1978,hg/ha,7084
Crops, Kerala,Yield,Maize,1979,hg/ha,8000
Crops, Kerala,Yield,Maize,1980,hg/ha,7995
Crops, Kerala,Yield,Maize,1981,hg/ha,8334
Crops, Kerala,Yield,Maize,1982,hg/ha,8476
Crops, Kerala,Yield,Maize,1983,hg/ha,8309
Crops, Kerala,Yield,Maize,1984,hg/ha,8471
Crops, Kerala,Yield,Maize,1985,hg/ha,8000
Crops, Kerala,Yield,Maize,1986,hg/ha,8000
Crops, Kerala,Yield,Maize,1987,hg/ha,8500
Crops, Kerala,Yield,Maize,1988,hg/ha,8090
Crops, Kerala,Yield,Maize,1989,hg/ha,8140
Crops, Kerala,Yield,Maize,1990,hg/ha,8166
Crops, Kerala,Yield,Maize,1991,hg/ha,8100
Crops, Kerala,Yield,Maize,1992,hg/ha,8120
Crops, Kerala,Yield,Maize,1993,hg/ha,8257
Crops, Kerala,Yield,Maize,1994,hg/ha,8266
Crops, Kerala,Yield,Maize,1995,hg/ha,7866
Crops, Kerala,Yield,Maize,1996,hg/ha,7994
Crops, Kerala,Yield,Maize,1997,hg/ha,8178
Crops, Kerala,Yield,Maize,1998,hg/ha,8319
Crops, Kerala,Yield,Maize,1999,hg/ha,7990
Crops, Kerala,Yield,Maize,2000,hg/ha,7990
Crops, Kerala,Yield,Maize,2001,hg/ha,7990
Crops, Kerala,Yield,Maize,2002,hg/ha,7790
Crops, Kerala,Yield,Maize,2003,hg/ha,7790
Crops, Kerala,Yield,Maize,2004,hg/ha,7790
Crops, Kerala,Yield,Maize,2005,hg/ha,7790
Crops, Kerala,Yield,Maize,2006,hg/ha,7790
Crops, Kerala,Yield,Maize,2007,hg/ha,7790
Crops, Kerala,Yield,Maize,2008,hg/ha,7790
Crops, Kerala,Yield,Maize,2009,hg/ha,7790
Crops, Kerala,Yield,Maize,2010,hg/ha,7785
Crops, Kerala,Yield,Maize,2011,hg/ha,7779
Crops, Kerala,Yield,Maize,2012,hg/ha,7782
Crops, Kerala,Yield,Maize,2013,hg/ha,7793
Crops, Kerala,Yield,Maize,2014,hg/ha,7757
Crops, Kerala,Yield,Maize,2015,hg/ha,7755
Crops, Kerala,Yield,Maize,2016,hg/ha,7766
Crops, Kerala,Yield,Maize,2017,hg/ha,7758
Crops, Kerala,Yield,Maize,2018,hg/ha,7750
Crops, Kerala,Yield,Maize,2019,hg/ha,7742
Crops, Kerala,Yield,Oats,1961,hg/ha,6414
Crops, Kerala,Yield,Oats,1962,hg/ha,6134
Crops, Kerala,Yield,Oats,1963,hg/ha,4106
Crops, Kerala,Yield,Oats,1964,hg/ha,6200
Crops, Kerala,Yield,Oats,1965,hg/ha,6122
Crops, Kerala,Yield,Oats,1966,hg/ha,5683
Crops, Kerala,Yield,Oats,1967,hg/ha,6251
Crops, Kerala,Yield,Oats,1968,hg/ha,6250
Crops, Kerala,Yield,Oats,1969,hg/ha,6250
Crops, Kerala,Yield,Oats,1970,hg/ha,6250
Crops, Kerala,Yield,Potatoes,1961,hg/ha,57347
Crops, Kerala,Yield,Potatoes,1962,hg/ha,52543
Crops, Kerala,Yield,Potatoes,1963,hg/ha,58900
Crops, Kerala,Yield,Potatoes,1964,hg/ha,59860
Crops, Kerala,Yield,Potatoes,1965,hg/ha,55556
Crops, Kerala,Yield,Potatoes,1966,hg/ha,54000
Crops, Kerala,Yield,Potatoes,1967,hg/ha,53846
Crops, Kerala,Yield,Potatoes,1968,hg/ha,53704
Crops, Kerala,Yield,Potatoes,1969,hg/ha,53929
Crops, Kerala,Yield,Potatoes,1970,hg/ha,54615
Crops, Kerala,Yield,Potatoes,1971,hg/ha,51724
Crops, Kerala,Yield,Potatoes,1972,hg/ha,51724
Crops, Kerala,Yield,Potatoes,1973,hg/ha,53333
Crops, Kerala,Yield,Potatoes,1974,hg/ha,53559
Crops, Kerala,Yield,Potatoes,1975,hg/ha,56034
Crops, Kerala,Yield,Potatoes,1976,hg/ha,55593
Crops, Kerala,Yield,Potatoes,1977,hg/ha,54262
Crops, Kerala,Yield,Potatoes,1978,hg/ha,49048
Crops, Kerala,Yield,Potatoes,1979,hg/ha,50000
Crops, Kerala,Yield,Potatoes,1980,hg/ha,50000
Crops, Kerala,Yield,Potatoes,1981,hg/ha,50000
Crops, Kerala,Yield,Potatoes,1982,hg/ha,50000
Crops, Kerala,Yield,Potatoes,1983,hg/ha,50000
Crops, Kerala,Yield,Potatoes,1984,hg/ha,50000
Crops, Kerala,Yield,Potatoes,1985,hg/ha,50172
Crops, Kerala,Yield,Potatoes,1986,hg/ha,53804
Crops, Kerala,Yield,Potatoes,1987,hg/ha,53724
Crops, Kerala,Yield,Potatoes,1988,hg/ha,53983
Crops, Kerala,Yield,Potatoes,1989,hg/ha,54267
Crops, Kerala,Yield,Potatoes,1990,hg/ha,54290
Crops, Kerala,Yield,Potatoes,1991,hg/ha,54329
Crops, Kerala,Yield,Potatoes,1992,hg/ha,55556
Crops, Kerala,Yield,Potatoes,1993,hg/ha,45687
Crops, Kerala,Yield,Potatoes,1994,hg/ha,44949
Crops, Kerala,Yield,Potatoes,1995,hg/ha,46103
Crops, Kerala,Yield,Potatoes,1996,hg/ha,46329
Crops, Kerala,Yield,Potatoes,1997,hg/ha,46330
Crops, Kerala,Yield,Potatoes,1998,hg/ha,46316
Crops, Kerala,Yield,Potatoes,1999,hg/ha,46330
Crops, Kerala,Yield,Potatoes,2000,hg/ha,46330
Crops, Kerala,Yield,Potatoes,2001,hg/ha,46333
