Rainfall - (MM), Year, Statistics, Country, ISO3
147.701,1923, May Average, Pondicherry, PY
154.876,1923, Jun Average, Pondicherry, PY
244.715,1923, Jul Average, Pondicherry, PY
204.065,1923, Aug Average, Pondicherry, PY
241.392,1923, Sep Average, Pondicherry, PY
151.091,1923, Oct Average, Pondicherry, PY
38.0441,1923, Nov Average, Pondicherry, PY
10.2968,1923, Dec Average, Pondicherry, PY
6.86149,1924, Jan Average, Pondicherry, PY
17.7285,1924, Feb Average, Pondicherry, PY
80.3668,1924, Mar Average, Pondicherry, PY
110.93,1924, Apr Average, Pondicherry, PY
126.721,1924, May Average, Pondicherry, PY
147.125,1924, Jun Average, Pondicherry, PY
192.574,1924, Jul Average, Pondicherry, PY
242.536,1924, Aug Average, Pondicherry, PY
232.748,1924, Sep Average, Pondicherry, PY
193.004,1924, Oct Average, Pondicherry, PY
41.0977,1924, Nov Average, Pondicherry, PY
10.2195,1924, Dec Average, Pondicherry, PY
5.83403,1925, Jan Average, Pondicherry, PY
13.3749,1925, Feb Average, Pondicherry, PY
67.6545,1925, Mar Average, Pondicherry, PY
106.769,1925, Apr Average, Pondicherry, PY
141.774,1925, May Average, Pondicherry, PY
161.964,1925, Jun Average, Pondicherry, PY
177.212,1925, Jul Average, Pondicherry, PY
213.815,1925, Aug Average, Pondicherry, PY
192.487,1925, Sep Average, Pondicherry, PY
171.778,1925, Oct Average, Pondicherry, PY
52.2495,1925, Nov Average, Pondicherry, PY
13.6683,1925, Dec Average, Pondicherry, PY
4.79062,1926, Jan Average, Pondicherry, PY
23.8809,1926, Feb Average, Pondicherry, PY
51.2456,1926, Mar Average, Pondicherry, PY
107.565,1926, Apr Average, Pondicherry, PY
119.615,1926, May Average, Pondicherry, PY
172.664,1926, Jun Average, Pondicherry, PY
214.77,1926, Jul Average, Pondicherry, PY
262.189,1926, Aug Average, Pondicherry, PY
234.303,1926, Sep Average, Pondicherry, PY
150.358,1926, Oct Average, Pondicherry, PY
24.4087,1926, Nov Average, Pondicherry, PY
7.90903,1926, Dec Average, Pondicherry, PY
1.99396,1927, Jan Average, Pondicherry, PY
13.3954,1927, Feb Average, Pondicherry, PY
68.4616,1927, Mar Average, Pondicherry, PY
64.5218,1927, Apr Average, Pondicherry, PY
149.051,1927, May Average, Pondicherry, PY
176.881,1927, Jun Average, Pondicherry, PY
198.976,1927, Jul Average, Pondicherry, PY
189.385,1927, Aug Average, Pondicherry, PY
163.375,1927, Sep Average, Pondicherry, PY
186.103,1927, Oct Average, Pondicherry, PY
31.0802,1927, Nov Average, Pondicherry, PY
12.845,1927, Dec Average, Pondicherry, PY
3.50453,1928, Jan Average, Pondicherry, PY
4.84607,1928, Feb Average, Pondicherry, PY
38.2484,1928, Mar Average, Pondicherry, PY
167.503,1928, Apr Average, Pondicherry, PY
170.308,1928, May Average, Pondicherry, PY
272.168,1928, Jun Average, Pondicherry, PY
169.925,1928, Jul Average, Pondicherry, PY
240.325,1928, Aug Average, Pondicherry, PY
199.978,1928, Sep Average, Pondicherry, PY
139.331,1928, Oct Average, Pondicherry, PY
32.0043,1928, Nov Average, Pondicherry, PY
3.60772,1928, Dec Average, Pondicherry, PY
1.95347,1929, Jan Average, Pondicherry, PY
7.8955,1929, Feb Average, Pondicherry, PY
45.5468,1929, Mar Average, Pondicherry, PY
85.583,1929, Apr Average, Pondicherry, PY
245.494,1929, May Average, Pondicherry, PY
122.913,1929, Jun Average, Pondicherry, PY
190.695,1929, Jul Average, Pondicherry, PY
234.771,1929, Aug Average, Pondicherry, PY
233.271,1929, Sep Average, Pondicherry, PY
130.807,1929, Oct Average, Pondicherry, PY
32.8306,1929, Nov Average, Pondicherry, PY
7.43963,1929, Dec Average, Pondicherry, PY
1.92089,1930, Jan Average, Pondicherry, PY
25.605,1930, Feb Average, Pondicherry, PY
51.0348,1930, Mar Average, Pondicherry, PY
102.51,1930, Apr Average, Pondicherry, PY
152.773,1930, May Average, Pondicherry, PY
129.392,1930, Jun Average, Pondicherry, PY
165.908,1930, Jul Average, Pondicherry, PY
252.047,1930, Aug Average, Pondicherry, PY
208.607,1930, Sep Average, Pondicherry, PY
124.185,1930, Oct Average, Pondicherry, PY
44.2129,1930, Nov Average, Pondicherry, PY
16.4292,1930, Dec Average, Pondicherry, PY
5.46329,1931, Jan Average, Pondicherry, PY
14.5431,1931, Feb Average, Pondicherry, PY
48.7021,1931, Mar Average, Pondicherry, PY
86.5843,1931, Apr Average, Pondicherry, PY
149.98,1931, May Average, Pondicherry, PY
201.968,1931, Jun Average, Pondicherry, PY
180.02,1931, Jul Average, Pondicherry, PY
255.766,1931, Aug Average, Pondicherry, PY
232.239,1931, Sep Average, Pondicherry, PY
136.923,1931, Oct Average, Pondicherry, PY
40.5922,1931, Nov Average, Pondicherry, PY
7.31613,1931, Dec Average, Pondicherry, PY
6.35419,1932, Jan Average, Pondicherry, PY
28.2122,1932, Feb Average, Pondicherry, PY
102.852,1932, Mar Average, Pondicherry, PY
71.37,1932, Apr Average, Pondicherry, PY
135.094,1932, May Average, Pondicherry, PY
117.244,1932, Jun Average, Pondicherry, PY
165.229,1932, Jul Average, Pondicherry, PY
230.699,1932, Aug Average, Pondicherry, PY
229.543,1932, Sep Average, Pondicherry, PY
174.333,1932, Oct Average, Pondicherry, PY
63.3422,1932, Nov Average, Pondicherry, PY
2.47155,1932, Dec Average, Pondicherry, PY
21.4714,1933, Jan Average, Pondicherry, PY
34.5852,1933, Feb Average, Pondicherry, PY
83.709,1933, Mar Average, Pondicherry, PY
64.2027,1933, Apr Average, Pondicherry, PY
172.881,1933, May Average, Pondicherry, PY
151.411,1933, Jun Average, Pondicherry, PY
208.88,1933, Jul Average, Pondicherry, PY
267.113,1933, Aug Average, Pondicherry, PY
234.98,1933, Sep Average, Pondicherry, PY
170.037,1933, Oct Average, Pondicherry, PY
87.429,1933, Nov Average, Pondicherry, PY
22.8513,1933, Dec Average, Pondicherry, PY
7.25925,1934, Jan Average, Pondicherry, PY
19.5032,1934, Feb Average, Pondicherry, PY
43.6605,1934, Mar Average, Pondicherry, PY
103.752,1934, Apr Average, Pondicherry, PY
186.479,1934, May Average, Pondicherry, PY
174.048,1934, Jun Average, Pondicherry, PY
215.742,1934, Jul Average, Pondicherry, PY
260.672,1934, Aug Average, Pondicherry, PY
205.891,1934, Sep Average, Pondicherry, PY
159.01,1934, Oct Average, Pondicherry, PY
39.7628,1934, Nov Average, Pondicherry, PY
9.09755,1934, Dec Average, Pondicherry, PY
10.79,1935, Jan Average, Pondicherry, PY
26.3631,1935, Feb Average, Pondicherry, PY
96.1589,1935, Mar Average, Pondicherry, PY
74.9053,1935, Apr Average, Pondicherry, PY
112.571,1935, May Average, Pondicherry, PY
209.872,1935, Jun Average, Pondicherry, PY
194.475,1935, Jul Average, Pondicherry, PY
233.774,1935, Aug Average, Pondicherry, PY
197.393,1935, Sep Average, Pondicherry, PY
174.347,1935, Oct Average, Pondicherry, PY
23.0533,1935, Nov Average, Pondicherry, PY
21.4186,1935, Dec Average, Pondicherry, PY
1.85139,1936, Jan Average, Pondicherry, PY
21.3409,1936, Feb Average, Pondicherry, PY
96.3131,1936, Mar Average, Pondicherry, PY
83.3536,1936, Apr Average, Pondicherry, PY
144.311,1936, May Average, Pondicherry, PY
162.544,1936, Jun Average, Pondicherry, PY
186.821,1936, Jul Average, Pondicherry, PY
246.619,1936, Aug Average, Pondicherry, PY
205.901,1936, Sep Average, Pondicherry, PY
205.164,1936, Oct Average, Pondicherry, PY
36.9123,1936, Nov Average, Pondicherry, PY
20.8746,1936, Dec Average, Pondicherry, PY
4.85351,1937, Jan Average, Pondicherry, PY
20.4122,1937, Feb Average, Pondicherry, PY
46.3639,1937, Mar Average, Pondicherry, PY
106.881,1937, Apr Average, Pondicherry, PY
144.847,1937, May Average, Pondicherry, PY
141.523,1937, Jun Average, Pondicherry, PY
202.515,1937, Jul Average, Pondicherry, PY
209.229,1937, Aug Average, Pondicherry, PY
201.395,1937, Sep Average, Pondicherry, PY
176.652,1937, Oct Average, Pondicherry, PY
18.5982,1937, Nov Average, Pondicherry, PY
13.0889,1937, Dec Average, Pondicherry, PY
12.055,1938, Jan Average, Pondicherry, PY
26.9357,1938, Feb Average, Pondicherry, PY
26.8153,1938, Mar Average, Pondicherry, PY
103.271,1938, Apr Average, Pondicherry, PY
139.106,1938, May Average, Pondicherry, PY
177.11,1938, Jun Average, Pondicherry, PY
204.088,1938, Jul Average, Pondicherry, PY
221.345,1938, Aug Average, Pondicherry, PY
244.347,1938, Sep Average, Pondicherry, PY
182.218,1938, Oct Average, Pondicherry, PY
30.8926,1938, Nov Average, Pondicherry, PY
10.2427,1938, Dec Average, Pondicherry, PY
9.71181,1939, Jan Average, Pondicherry, PY
31.8141,1939, Feb Average, Pondicherry, PY
72.2,1939, Mar Average, Pondicherry, PY
113.714,1939, Apr Average, Pondicherry, PY
139.792,1939, May Average, Pondicherry, PY
163.114,1939, Jun Average, Pondicherry, PY
190.983,1939, Jul Average, Pondicherry, PY
232.542,1939, Aug Average, Pondicherry, PY
246.328,1939, Sep Average, Pondicherry, PY
228.325,1939, Oct Average, Pondicherry, PY
68.6808,1939, Nov Average, Pondicherry, PY
10.2007,1939, Dec Average, Pondicherry, PY
15.589,1940, Jan Average, Pondicherry, PY
27.4981,1940, Feb Average, Pondicherry, PY
32.5292,1940, Mar Average, Pondicherry, PY
105.634,1940, Apr Average, Pondicherry, PY
140.06,1940, May Average, Pondicherry, PY
182.275,1940, Jun Average, Pondicherry, PY
215.274,1940, Jul Average, Pondicherry, PY
219.136,1940, Aug Average, Pondicherry, PY
188.384,1940, Sep Average, Pondicherry, PY
164.898,1940, Oct Average, Pondicherry, PY
49.1455,1940, Nov Average, Pondicherry, PY
12.2767,1940, Dec Average, Pondicherry, PY
1.22916,1941, Jan Average, Pondicherry, PY
15.8004,1941, Feb Average, Pondicherry, PY
59.9407,1941, Mar Average, Pondicherry, PY
96.3843,1941, Apr Average, Pondicherry, PY
215.09,1941, May Average, Pondicherry, PY
175.187,1941, Jun Average, Pondicherry, PY
199.631,1941, Jul Average, Pondicherry, PY
247.452,1941, Aug Average, Pondicherry, PY
174.498,1941, Sep Average, Pondicherry, PY
163.978,1941, Oct Average, Pondicherry, PY
83.4893,1941, Nov Average, Pondicherry, PY
4.42984,1941, Dec Average, Pondicherry, PY
12.9212,1942, Jan Average, Pondicherry, PY
27.6471,1942, Feb Average, Pondicherry, PY
58.4171,1942, Mar Average, Pondicherry, PY
84.3314,1942, Apr Average, Pondicherry, PY
220.131,1942, May Average, Pondicherry, PY
137.432,1942, Jun Average, Pondicherry, PY
232.642,1942, Jul Average, Pondicherry, PY
265.068,1942, Aug Average, Pondicherry, PY
216.861,1942, Sep Average, Pondicherry, PY
137.917,1942, Oct Average, Pondicherry, PY
28.6421,1942, Nov Average, Pondicherry, PY
19.9378,1942, Dec Average, Pondicherry, PY
10.7954,1943, Jan Average, Pondicherry, PY
7.21002,1943, Feb Average, Pondicherry, PY
63.8125,1943, Mar Average, Pondicherry, PY
65.3081,1943, Apr Average, Pondicherry, PY
165.162,1943, May Average, Pondicherry, PY
150.467,1943, Jun Average, Pondicherry, PY
214.504,1943, Jul Average, Pondicherry, PY
242.174,1943, Aug Average, Pondicherry, PY
254.332,1943, Sep Average, Pondicherry, PY
204.692,1943, Oct Average, Pondicherry, PY
52.7274,1943, Nov Average, Pondicherry, PY
12.6935,1943, Dec Average, Pondicherry, PY
10.0388,1944, Jan Average, Pondicherry, PY
26.7985,1944, Feb Average, Pondicherry, PY
141.131,1944, Mar Average, Pondicherry, PY
81.6453,1944, Apr Average, Pondicherry, PY
136.812,1944, May Average, Pondicherry, PY
117.798,1944, Jun Average, Pondicherry, PY
166.437,1944, Jul Average, Pondicherry, PY
245.403,1944, Aug Average, Pondicherry, PY
216.883,1944, Sep Average, Pondicherry, PY
179.169,1944, Oct Average, Pondicherry, PY
27.3916,1944, Nov Average, Pondicherry, PY
12.9915,1944, Dec Average, Pondicherry, PY
19.5743,1945, Jan Average, Pondicherry, PY
11.4464,1945, Feb Average, Pondicherry, PY
25.9888,1945, Mar Average, Pondicherry, PY
61.5931,1945, Apr Average, Pondicherry, PY
167.629,1945, May Average, Pondicherry, PY
166.503,1945, Jun Average, Pondicherry, PY
205.516,1945, Jul Average, Pondicherry, PY
238.493,1945, Aug Average, Pondicherry, PY
243.823,1945, Sep Average, Pondicherry, PY
183.552,1945, Oct Average, Pondicherry, PY
40.9104,1945, Nov Average, Pondicherry, PY
13.7079,1945, Dec Average, Pondicherry, PY
13.2085,1946, Jan Average, Pondicherry, PY
14.7694,1946, Feb Average, Pondicherry, PY
33.0127,1946, Mar Average, Pondicherry, PY
88.943,1946, Apr Average, Pondicherry, PY
123.336,1946, May Average, Pondicherry, PY
174.737,1946, Jun Average, Pondicherry, PY
239.088,1946, Jul Average, Pondicherry, PY
273.046,1946, Aug Average, Pondicherry, PY
250.403,1946, Sep Average, Pondicherry, PY
227.404,1946, Oct Average, Pondicherry, PY
60.2753,1946, Nov Average, Pondicherry, PY
11.0384,1946, Dec Average, Pondicherry, PY
3.39105,1947, Jan Average, Pondicherry, PY
30.2979,1947, Feb Average, Pondicherry, PY
42.2392,1947, Mar Average, Pondicherry, PY
137.16,1947, Apr Average, Pondicherry, PY
167.892,1947, May Average, Pondicherry, PY
179.825,1947, Jun Average, Pondicherry, PY
228.379,1947, Jul Average, Pondicherry, PY
250.354,1947, Aug Average, Pondicherry, PY
224.223,1947, Sep Average, Pondicherry, PY
155.439,1947, Oct Average, Pondicherry, PY
47.7263,1947, Nov Average, Pondicherry, PY
29.5809,1947, Dec Average, Pondicherry, PY
12.4629,1948, Jan Average, Pondicherry, PY
34.9876,1948, Feb Average, Pondicherry, PY
34.4229,1948, Mar Average, Pondicherry, PY
116.834,1948, Apr Average, Pondicherry, PY
141.101,1948, May Average, Pondicherry, PY
170.884,1948, Jun Average, Pondicherry, PY
205.948,1948, Jul Average, Pondicherry, PY
274.319,1948, Aug Average, Pondicherry, PY
201.572,1948, Sep Average, Pondicherry, PY
154.983,1948, Oct Average, Pondicherry, PY
48.654,1948, Nov Average, Pondicherry, PY
12.4471,1948, Dec Average, Pondicherry, PY
6.98962,1949, Jan Average, Pondicherry, PY
10.8126,1949, Feb Average, Pondicherry, PY
49.5989,1949, Mar Average, Pondicherry, PY
51.0306,1949, Apr Average, Pondicherry, PY
188.621,1949, May Average, Pondicherry, PY
147.367,1949, Jun Average, Pondicherry, PY
206.733,1949, Jul Average, Pondicherry, PY
224.476,1949, Aug Average, Pondicherry, PY
226.115,1949, Sep Average, Pondicherry, PY
170.86,1949, Oct Average, Pondicherry, PY
49.5759,1949, Nov Average, Pondicherry, PY
7.33024,1949, Dec Average, Pondicherry, PY
9.24197,1950, Jan Average, Pondicherry, PY
10.0188,1950, Feb Average, Pondicherry, PY
52.9794,1950, Mar Average, Pondicherry, PY
106.971,1950, Apr Average, Pondicherry, PY
193.031,1950, May Average, Pondicherry, PY
162.563,1950, Jun Average, Pondicherry, PY
238.75,1950, Jul Average, Pondicherry, PY
272.605,1950, Aug Average, Pondicherry, PY
221.72,1950, Sep Average, Pondicherry, PY
163.841,1950, Oct Average, Pondicherry, PY
46.7271,1950, Nov Average, Pondicherry, PY
5.78739,1950, Dec Average, Pondicherry, PY
4.76187,1951, Jan Average, Pondicherry, PY
16.6119,1951, Feb Average, Pondicherry, PY
62.7507,1951, Mar Average, Pondicherry, PY
48.8029,1951, Apr Average, Pondicherry, PY
161.238,1951, May Average, Pondicherry, PY
141.464,1951, Jun Average, Pondicherry, PY
192.865,1951, Jul Average, Pondicherry, PY
264.705,1951, Aug Average, Pondicherry, PY
233.722,1951, Sep Average, Pondicherry, PY
240.52,1951, Oct Average, Pondicherry, PY
24.7792,1951, Nov Average, Pondicherry, PY
0.33362,1951, Dec Average, Pondicherry, PY
7.16486,1952, Jan Average, Pondicherry, PY
33.2956,1952, Feb Average, Pondicherry, PY
60.1548,1952, Mar Average, Pondicherry, PY
91.635,1952, Apr Average, Pondicherry, PY
131.337,1952, May Average, Pondicherry, PY
176.534,1952, Jun Average, Pondicherry, PY
220.707,1952, Jul Average, Pondicherry, PY
245.738,1952, Aug Average, Pondicherry, PY
241.261,1952, Sep Average, Pondicherry, PY
195.975,1952, Oct Average, Pondicherry, PY
43.0033,1952, Nov Average, Pondicherry, PY
14.0356,1952, Dec Average, Pondicherry, PY
9.90018,1953, Jan Average, Pondicherry, PY
29.8899,1953, Feb Average, Pondicherry, PY
69.4146,1953, Mar Average, Pondicherry, PY
68.6455,1953, Apr Average, Pondicherry, PY
184.225,1953, May Average, Pondicherry, PY
150.084,1953, Jun Average, Pondicherry, PY
199.895,1953, Jul Average, Pondicherry, PY
227.052,1953, Aug Average, Pondicherry, PY
188.087,1953, Sep Average, Pondicherry, PY
167.345,1953, Oct Average, Pondicherry, PY
56.9658,1953, Nov Average, Pondicherry, PY
4.10566,1953, Dec Average, Pondicherry, PY
2.36986,1954, Jan Average, Pondicherry, PY
47.6563,1954, Feb Average, Pondicherry, PY
79.6207,1954, Mar Average, Pondicherry, PY
97.7913,1954, Apr Average, Pondicherry, PY
146.28,1954, May Average, Pondicherry, PY
178.845,1954, Jun Average, Pondicherry, PY
213.467,1954, Jul Average, Pondicherry, PY
247.96,1954, Aug Average, Pondicherry, PY
205.814,1954, Sep Average, Pondicherry, PY
212.598,1954, Oct Average, Pondicherry, PY
61.7151,1954, Nov Average, Pondicherry, PY
2.1779,1954, Dec Average, Pondicherry, PY
7.68506,1955, Jan Average, Pondicherry, PY
9.9941,1955, Feb Average, Pondicherry, PY
71.8737,1955, Mar Average, Pondicherry, PY
120.666,1955, Apr Average, Pondicherry, PY
163.275,1955, May Average, Pondicherry, PY
189.089,1955, Jun Average, Pondicherry, PY
224.389,1955, Jul Average, Pondicherry, PY
258.833,1955, Aug Average, Pondicherry, PY
259.197,1955, Sep Average, Pondicherry, PY
190.001,1955, Oct Average, Pondicherry, PY
23.8697,1955, Nov Average, Pondicherry, PY
4.05596,1955, Dec Average, Pondicherry, PY
1.62448,1956, Jan Average, Pondicherry, PY
28.3942,1956, Feb Average, Pondicherry, PY
119.728,1956, Mar Average, Pondicherry, PY
83.2762,1956, Apr Average, Pondicherry, PY
117.405,1956, May Average, Pondicherry, PY
173.514,1956, Jun Average, Pondicherry, PY
201.28,1956, Jul Average, Pondicherry, PY
218.339,1956, Aug Average, Pondicherry, PY
216.339,1956, Sep Average, Pondicherry, PY
154.901,1956, Oct Average, Pondicherry, PY
49.6664,1956, Nov Average, Pondicherry, PY
24.665,1956, Dec Average, Pondicherry, PY
8.73246,1957, Jan Average, Pondicherry, PY
10.3154,1957, Feb Average, Pondicherry, PY
112.774,1957, Mar Average, Pondicherry, PY
107.37,1957, Apr Average, Pondicherry, PY
131.09,1957, May Average, Pondicherry, PY
185.345,1957, Jun Average, Pondicherry, PY
210.993,1957, Jul Average, Pondicherry, PY
230.989,1957, Aug Average, Pondicherry, PY
218.14,1957, Sep Average, Pondicherry, PY
186.508,1957, Oct Average, Pondicherry, PY
96.266,1957, Nov Average, Pondicherry, PY
20.0633,1957, Dec Average, Pondicherry, PY
4.08886,1958, Jan Average, Pondicherry, PY
5.26771,1958, Feb Average, Pondicherry, PY
51.95,1958, Mar Average, Pondicherry, PY
148.248,1958, Apr Average, Pondicherry, PY
140.309,1958, May Average, Pondicherry, PY
173.422,1958, Jun Average, Pondicherry, PY
183.014,1958, Jul Average, Pondicherry, PY
232.688,1958, Aug Average, Pondicherry, PY
196.685,1958, Sep Average, Pondicherry, PY
186.986,1958, Oct Average, Pondicherry, PY
53.8367,1958, Nov Average, Pondicherry, PY
17.978,1958, Dec Average, Pondicherry, PY
11.8191,1959, Jan Average, Pondicherry, PY
13.6708,1959, Feb Average, Pondicherry, PY
59.041,1959, Mar Average, Pondicherry, PY
127.299,1959, Apr Average, Pondicherry, PY
146.133,1959, May Average, Pondicherry, PY
151.753,1959, Jun Average, Pondicherry, PY
193.527,1959, Jul Average, Pondicherry, PY
236.895,1959, Aug Average, Pondicherry, PY
251.044,1959, Sep Average, Pondicherry, PY
161.479,1959, Oct Average, Pondicherry, PY
64.723,1959, Nov Average, Pondicherry, PY
16.7287,1959, Dec Average, Pondicherry, PY
4.78203,1960, Jan Average, Pondicherry, PY
18.0291,1960, Feb Average, Pondicherry, PY
61.2194,1960, Mar Average, Pondicherry, PY
125.259,1960, Apr Average, Pondicherry, PY
157.487,1960, May Average, Pondicherry, PY
160.288,1960, Jun Average, Pondicherry, PY
219.623,1960, Jul Average, Pondicherry, PY
247.614,1960, Aug Average, Pondicherry, PY
265.303,1960, Sep Average, Pondicherry, PY
217.948,1960, Oct Average, Pondicherry, PY
18.954,1960, Nov Average, Pondicherry, PY
21.4433,1960, Dec Average, Pondicherry, PY
15.8691,1961, Jan Average, Pondicherry, PY
3.14618,1961, Feb Average, Pondicherry, PY
33.6663,1961, Mar Average, Pondicherry, PY
117.537,1961, Apr Average, Pondicherry, PY
101.832,1961, May Average, Pondicherry, PY
162.908,1961, Jun Average, Pondicherry, PY
223.998,1961, Jul Average, Pondicherry, PY
252.361,1961, Aug Average, Pondicherry, PY
267.272,1961, Sep Average, Pondicherry, PY
165.841,1961, Oct Average, Pondicherry, PY
19.2753,1961, Nov Average, Pondicherry, PY
0.65702,1961, Dec Average, Pondicherry, PY
1.35242,1962, Jan Average, Pondicherry, PY
18.4703,1962, Feb Average, Pondicherry, PY
105.342,1962, Mar Average, Pondicherry, PY
95.4259,1962, Apr Average, Pondicherry, PY
151.626,1962, May Average, Pondicherry, PY
184.586,1962, Jun Average, Pondicherry, PY
