Temperature - (Celsius), Year, Statistics, Country, ISO3
28.2117,1966, Jul Average, Madhya Pradesh, MP
27.9247,1966, Aug Average, Madhya Pradesh, MP
27.6962,1966, Sep Average, Madhya Pradesh, MP
25.7202,1966, Oct Average, Madhya Pradesh, MP
23.7204,1966, Nov Average, Madhya Pradesh, MP
19.1252,1966, Dec Average, Madhya Pradesh, MP
18.6105,1967, Jan Average, Madhya Pradesh, MP
21.2856,1967, Feb Average, Madhya Pradesh, MP
23.8405,1967, Mar Average, Madhya Pradesh, MP
26.5681,1967, Apr Average, Madhya Pradesh, MP
28.1967,1967, May Average, Madhya Pradesh, MP
28.1625,1967, Jun Average, Madhya Pradesh, MP
28.075,1967, Jul Average, Madhya Pradesh, MP
27.9847,1967, Aug Average, Madhya Pradesh, MP
27.4322,1967, Sep Average, Madhya Pradesh, MP
26.1048,1967, Oct Average, Madhya Pradesh, MP
21.6477,1967, Nov Average, Madhya Pradesh, MP
19.6023,1967, Dec Average, Madhya Pradesh, MP
17.9779,1968, Jan Average, Madhya Pradesh, MP
19.643,1968, Feb Average, Madhya Pradesh, MP
24.9615,1968, Mar Average, Madhya Pradesh, MP
27.1675,1968, Apr Average, Madhya Pradesh, MP
28.0834,1968, May Average, Madhya Pradesh, MP
26.9702,1968, Jun Average, Madhya Pradesh, MP
27.7856,1968, Jul Average, Madhya Pradesh, MP
28.0264,1968, Aug Average, Madhya Pradesh, MP
28.4405,1968, Sep Average, Madhya Pradesh, MP
26.4382,1968, Oct Average, Madhya Pradesh, MP
23.1298,1968, Nov Average, Madhya Pradesh, MP
19.5489,1968, Dec Average, Madhya Pradesh, MP
17.8455,1969, Jan Average, Madhya Pradesh, MP
21.0472,1969, Feb Average, Madhya Pradesh, MP
25.8095,1969, Mar Average, Madhya Pradesh, MP
27.8697,1969, Apr Average, Madhya Pradesh, MP
28.6643,1969, May Average, Madhya Pradesh, MP
28.1842,1969, Jun Average, Madhya Pradesh, MP
28.131,1969, Jul Average, Madhya Pradesh, MP
27.3112,1969, Aug Average, Madhya Pradesh, MP
28.0775,1969, Sep Average, Madhya Pradesh, MP
26.4501,1969, Oct Average, Madhya Pradesh, MP
23.2061,1969, Nov Average, Madhya Pradesh, MP
19.5562,1969, Dec Average, Madhya Pradesh, MP
17.8687,1970, Jan Average, Madhya Pradesh, MP
20.8429,1970, Feb Average, Madhya Pradesh, MP
25.1381,1970, Mar Average, Madhya Pradesh, MP
28.1814,1970, Apr Average, Madhya Pradesh, MP
28.8184,1970, May Average, Madhya Pradesh, MP
28.1102,1970, Jun Average, Madhya Pradesh, MP
27.7758,1970, Jul Average, Madhya Pradesh, MP
28.0489,1970, Aug Average, Madhya Pradesh, MP
27.7837,1970, Sep Average, Madhya Pradesh, MP
26.3453,1970, Oct Average, Madhya Pradesh, MP
22.8516,1970, Nov Average, Madhya Pradesh, MP
19.17,1970, Dec Average, Madhya Pradesh, MP
18.1881,1971, Jan Average, Madhya Pradesh, MP
19.7759,1971, Feb Average, Madhya Pradesh, MP
24.4476,1971, Mar Average, Madhya Pradesh, MP
26.2185,1971, Apr Average, Madhya Pradesh, MP
27.4486,1971, May Average, Madhya Pradesh, MP
27.438,1971, Jun Average, Madhya Pradesh, MP
27.1886,1971, Jul Average, Madhya Pradesh, MP
26.9405,1971, Aug Average, Madhya Pradesh, MP
27.8165,1971, Sep Average, Madhya Pradesh, MP
26.6511,1971, Oct Average, Madhya Pradesh, MP
22.2256,1971, Nov Average, Madhya Pradesh, MP
19.3208,1971, Dec Average, Madhya Pradesh, MP
18.7213,1972, Jan Average, Madhya Pradesh, MP
18.6849,1972, Feb Average, Madhya Pradesh, MP
25.0857,1972, Mar Average, Madhya Pradesh, MP
27.1956,1972, Apr Average, Madhya Pradesh, MP
29.0864,1972, May Average, Madhya Pradesh, MP
28.2846,1972, Jun Average, Madhya Pradesh, MP
28.3326,1972, Jul Average, Madhya Pradesh, MP
27.4792,1972, Aug Average, Madhya Pradesh, MP
28.1104,1972, Sep Average, Madhya Pradesh, MP
26.6273,1972, Oct Average, Madhya Pradesh, MP
23.1532,1972, Nov Average, Madhya Pradesh, MP
19.4455,1972, Dec Average, Madhya Pradesh, MP
18.8691,1973, Jan Average, Madhya Pradesh, MP
21.9105,1973, Feb Average, Madhya Pradesh, MP
24.1362,1973, Mar Average, Madhya Pradesh, MP
28.5821,1973, Apr Average, Madhya Pradesh, MP
27.042,1973, May Average, Madhya Pradesh, MP
27.8315,1973, Jun Average, Madhya Pradesh, MP
28.2071,1973, Jul Average, Madhya Pradesh, MP
27.9847,1973, Aug Average, Madhya Pradesh, MP
27.6703,1973, Sep Average, Madhya Pradesh, MP
26.7585,1973, Oct Average, Madhya Pradesh, MP
22.9698,1973, Nov Average, Madhya Pradesh, MP
19.0137,1973, Dec Average, Madhya Pradesh, MP
17.631,1974, Jan Average, Madhya Pradesh, MP
20.1513,1974, Feb Average, Madhya Pradesh, MP
24.6152,1974, Mar Average, Madhya Pradesh, MP
27.2181,1974, Apr Average, Madhya Pradesh, MP
27.6897,1974, May Average, Madhya Pradesh, MP
27.8498,1974, Jun Average, Madhya Pradesh, MP
27.0471,1974, Jul Average, Madhya Pradesh, MP
27.9089,1974, Aug Average, Madhya Pradesh, MP
27.4488,1974, Sep Average, Madhya Pradesh, MP
27.6097,1974, Oct Average, Madhya Pradesh, MP
24.1236,1974, Nov Average, Madhya Pradesh, MP
18.2645,1974, Dec Average, Madhya Pradesh, MP
18.0454,1975, Jan Average, Madhya Pradesh, MP
20.7283,1975, Feb Average, Madhya Pradesh, MP
25.4553,1975, Mar Average, Madhya Pradesh, MP
28.2002,1975, Apr Average, Madhya Pradesh, MP
28.0144,1975, May Average, Madhya Pradesh, MP
28.3837,1975, Jun Average, Madhya Pradesh, MP
27.1209,1975, Jul Average, Madhya Pradesh, MP
27.9833,1975, Aug Average, Madhya Pradesh, MP
27.5182,1975, Sep Average, Madhya Pradesh, MP
27.4014,1975, Oct Average, Madhya Pradesh, MP
22.4417,1975, Nov Average, Madhya Pradesh, MP
18.307,1975, Dec Average, Madhya Pradesh, MP
18.3264,1976, Jan Average, Madhya Pradesh, MP
21.1868,1976, Feb Average, Madhya Pradesh, MP
25.5237,1976, Mar Average, Madhya Pradesh, MP
27.7962,1976, Apr Average, Madhya Pradesh, MP
27.4224,1976, May Average, Madhya Pradesh, MP
27.5163,1976, Jun Average, Madhya Pradesh, MP
27.8497,1976, Jul Average, Madhya Pradesh, MP
27.3903,1976, Aug Average, Madhya Pradesh, MP
27.8908,1976, Sep Average, Madhya Pradesh, MP
26.592,1976, Oct Average, Madhya Pradesh, MP
24.3715,1976, Nov Average, Madhya Pradesh, MP
19.1128,1976, Dec Average, Madhya Pradesh, MP
17.9541,1977, Jan Average, Madhya Pradesh, MP
20.3662,1977, Feb Average, Madhya Pradesh, MP
26.3199,1977, Mar Average, Madhya Pradesh, MP
26.1722,1977, Apr Average, Madhya Pradesh, MP
26.4029,1977, May Average, Madhya Pradesh, MP
27.1542,1977, Jun Average, Madhya Pradesh, MP
27.9848,1977, Jul Average, Madhya Pradesh, MP
28.1256,1977, Aug Average, Madhya Pradesh, MP
28.3048,1977, Sep Average, Madhya Pradesh, MP
26.0245,1977, Oct Average, Madhya Pradesh, MP
23.717,1977, Nov Average, Madhya Pradesh, MP
19.1805,1977, Dec Average, Madhya Pradesh, MP
16.8006,1978, Jan Average, Madhya Pradesh, MP
20.2042,1978, Feb Average, Madhya Pradesh, MP
24.0473,1978, Mar Average, Madhya Pradesh, MP
27.0655,1978, Apr Average, Madhya Pradesh, MP
27.3758,1978, May Average, Madhya Pradesh, MP
27.4932,1978, Jun Average, Madhya Pradesh, MP
27.9215,1978, Jul Average, Madhya Pradesh, MP
28.6085,1978, Aug Average, Madhya Pradesh, MP
27.6907,1978, Sep Average, Madhya Pradesh, MP
27.517,1978, Oct Average, Madhya Pradesh, MP
24.0292,1978, Nov Average, Madhya Pradesh, MP
19.7649,1978, Dec Average, Madhya Pradesh, MP
19.1725,1979, Jan Average, Madhya Pradesh, MP
20.0549,1979, Feb Average, Madhya Pradesh, MP
24.9246,1979, Mar Average, Madhya Pradesh, MP
28.2364,1979, Apr Average, Madhya Pradesh, MP
29.526,1979, May Average, Madhya Pradesh, MP
28.8,1979, Jun Average, Madhya Pradesh, MP
28.2819,1979, Jul Average, Madhya Pradesh, MP
28.2275,1979, Aug Average, Madhya Pradesh, MP
28.0401,1979, Sep Average, Madhya Pradesh, MP
26.9451,1979, Oct Average, Madhya Pradesh, MP
25.1142,1979, Nov Average, Madhya Pradesh, MP
20.0687,1979, Dec Average, Madhya Pradesh, MP
18.2739,1980, Jan Average, Madhya Pradesh, MP
20.6525,1980, Feb Average, Madhya Pradesh, MP
25.0401,1980, Mar Average, Madhya Pradesh, MP
28.7934,1980, Apr Average, Madhya Pradesh, MP
27.1723,1980, May Average, Madhya Pradesh, MP
28.2177,1980, Jun Average, Madhya Pradesh, MP
28.1036,1980, Jul Average, Madhya Pradesh, MP
28.1573,1980, Aug Average, Madhya Pradesh, MP
28.396,1980, Sep Average, Madhya Pradesh, MP
26.4103,1980, Oct Average, Madhya Pradesh, MP
23.3395,1980, Nov Average, Madhya Pradesh, MP
20.3604,1980, Dec Average, Madhya Pradesh, MP
18.3163,1981, Jan Average, Madhya Pradesh, MP
20.644,1981, Feb Average, Madhya Pradesh, MP
24.1726,1981, Mar Average, Madhya Pradesh, MP
25.7174,1981, Apr Average, Madhya Pradesh, MP
27.1297,1981, May Average, Madhya Pradesh, MP
28.551,1981, Jun Average, Madhya Pradesh, MP
27.6783,1981, Jul Average, Madhya Pradesh, MP
28.462,1981, Aug Average, Madhya Pradesh, MP
27.9154,1981, Sep Average, Madhya Pradesh, MP
27.2273,1981, Oct Average, Madhya Pradesh, MP
23.4404,1981, Nov Average, Madhya Pradesh, MP
19.0389,1981, Dec Average, Madhya Pradesh, MP
18.9885,1982, Jan Average, Madhya Pradesh, MP
20.5124,1982, Feb Average, Madhya Pradesh, MP
23.7499,1982, Mar Average, Madhya Pradesh, MP
26.815,1982, Apr Average, Madhya Pradesh, MP
28.9711,1982, May Average, Madhya Pradesh, MP
27.9965,1982, Jun Average, Madhya Pradesh, MP
28.5086,1982, Jul Average, Madhya Pradesh, MP
27.9058,1982, Aug Average, Madhya Pradesh, MP
28.1703,1982, Sep Average, Madhya Pradesh, MP
27.0648,1982, Oct Average, Madhya Pradesh, MP
22.5962,1982, Nov Average, Madhya Pradesh, MP
18.8501,1982, Dec Average, Madhya Pradesh, MP
18.0039,1983, Jan Average, Madhya Pradesh, MP
19.7179,1983, Feb Average, Madhya Pradesh, MP
24.6127,1983, Mar Average, Madhya Pradesh, MP
26.9736,1983, Apr Average, Madhya Pradesh, MP
27.4698,1983, May Average, Madhya Pradesh, MP
28.7935,1983, Jun Average, Madhya Pradesh, MP
28.5904,1983, Jul Average, Madhya Pradesh, MP
28.1526,1983, Aug Average, Madhya Pradesh, MP
28.1086,1983, Sep Average, Madhya Pradesh, MP
27.015,1983, Oct Average, Madhya Pradesh, MP
23.8313,1983, Nov Average, Madhya Pradesh, MP
18.8622,1983, Dec Average, Madhya Pradesh, MP
17.7947,1984, Jan Average, Madhya Pradesh, MP
19.9473,1984, Feb Average, Madhya Pradesh, MP
25.536,1984, Mar Average, Madhya Pradesh, MP
28.2474,1984, Apr Average, Madhya Pradesh, MP
27.654,1984, May Average, Madhya Pradesh, MP
27.886,1984, Jun Average, Madhya Pradesh, MP
27.7393,1984, Jul Average, Madhya Pradesh, MP
28.1933,1984, Aug Average, Madhya Pradesh, MP
27.4938,1984, Sep Average, Madhya Pradesh, MP
27.5528,1984, Oct Average, Madhya Pradesh, MP
23.0039,1984, Nov Average, Madhya Pradesh, MP
19.6511,1984, Dec Average, Madhya Pradesh, MP
18.8171,1985, Jan Average, Madhya Pradesh, MP
20.6197,1985, Feb Average, Madhya Pradesh, MP
26.2622,1985, Mar Average, Madhya Pradesh, MP
28.3044,1985, Apr Average, Madhya Pradesh, MP
27.6409,1985, May Average, Madhya Pradesh, MP
28.2298,1985, Jun Average, Madhya Pradesh, MP
27.3083,1985, Jul Average, Madhya Pradesh, MP
28.3917,1985, Aug Average, Madhya Pradesh, MP
27.8588,1985, Sep Average, Madhya Pradesh, MP
27.0872,1985, Oct Average, Madhya Pradesh, MP
23.0949,1985, Nov Average, Madhya Pradesh, MP
20.4398,1985, Dec Average, Madhya Pradesh, MP
18.8875,1986, Jan Average, Madhya Pradesh, MP
21.0747,1986, Feb Average, Madhya Pradesh, MP
25.6098,1986, Mar Average, Madhya Pradesh, MP
27.0516,1986, Apr Average, Madhya Pradesh, MP
27.6381,1986, May Average, Madhya Pradesh, MP
28.897,1986, Jun Average, Madhya Pradesh, MP
27.8074,1986, Jul Average, Madhya Pradesh, MP
28.4925,1986, Aug Average, Madhya Pradesh, MP
27.3405,1986, Sep Average, Madhya Pradesh, MP
26.1029,1986, Oct Average, Madhya Pradesh, MP
23.6914,1986, Nov Average, Madhya Pradesh, MP
20.0478,1986, Dec Average, Madhya Pradesh, MP
18.9032,1987, Jan Average, Madhya Pradesh, MP
21.7238,1987, Feb Average, Madhya Pradesh, MP
24.8017,1987, Mar Average, Madhya Pradesh, MP
27.4476,1987, Apr Average, Madhya Pradesh, MP
28.508,1987, May Average, Madhya Pradesh, MP
29.253,1987, Jun Average, Madhya Pradesh, MP
28.0107,1987, Jul Average, Madhya Pradesh, MP
28.1384,1987, Aug Average, Madhya Pradesh, MP
28.2602,1987, Sep Average, Madhya Pradesh, MP
27.3458,1987, Oct Average, Madhya Pradesh, MP
24.2419,1987, Nov Average, Madhya Pradesh, MP
20.36,1987, Dec Average, Madhya Pradesh, MP
19.2634,1988, Jan Average, Madhya Pradesh, MP
21.7809,1988, Feb Average, Madhya Pradesh, MP
25.117,1988, Mar Average, Madhya Pradesh, MP
28.2212,1988, Apr Average, Madhya Pradesh, MP
27.9454,1988, May Average, Madhya Pradesh, MP
28.0714,1988, Jun Average, Madhya Pradesh, MP
28.1468,1988, Jul Average, Madhya Pradesh, MP
28.1171,1988, Aug Average, Madhya Pradesh, MP
28.5791,1988, Sep Average, Madhya Pradesh, MP
27.4519,1988, Oct Average, Madhya Pradesh, MP
24.2705,1988, Nov Average, Madhya Pradesh, MP
21.0501,1988, Dec Average, Madhya Pradesh, MP
17.5061,1989, Jan Average, Madhya Pradesh, MP
20.8075,1989, Feb Average, Madhya Pradesh, MP
25.0341,1989, Mar Average, Madhya Pradesh, MP
28.4778,1989, Apr Average, Madhya Pradesh, MP
29.0168,1989, May Average, Madhya Pradesh, MP
28.2459,1989, Jun Average, Madhya Pradesh, MP
28.1345,1989, Jul Average, Madhya Pradesh, MP
28.5109,1989, Aug Average, Madhya Pradesh, MP
28.1385,1989, Sep Average, Madhya Pradesh, MP
27.0998,1989, Oct Average, Madhya Pradesh, MP
23.3839,1989, Nov Average, Madhya Pradesh, MP
19.0009,1989, Dec Average, Madhya Pradesh, MP
19.473,1990, Jan Average, Madhya Pradesh, MP
21.1088,1990, Feb Average, Madhya Pradesh, MP
23.7713,1990, Mar Average, Madhya Pradesh, MP
26.5503,1990, Apr Average, Madhya Pradesh, MP
28.0107,1990, May Average, Madhya Pradesh, MP
28.5531,1990, Jun Average, Madhya Pradesh, MP
27.9207,1990, Jul Average, Madhya Pradesh, MP
28.5019,1990, Aug Average, Madhya Pradesh, MP
28.2556,1990, Sep Average, Madhya Pradesh, MP
26.2772,1990, Oct Average, Madhya Pradesh, MP
24.5595,1990, Nov Average, Madhya Pradesh, MP
20.1132,1990, Dec Average, Madhya Pradesh, MP
17.4518,1991, Jan Average, Madhya Pradesh, MP
21.7874,1991, Feb Average, Madhya Pradesh, MP
25.9068,1991, Mar Average, Madhya Pradesh, MP
27.3361,1991, Apr Average, Madhya Pradesh, MP
27.5258,1991, May Average, Madhya Pradesh, MP
27.6036,1991, Jun Average, Madhya Pradesh, MP
28.1626,1991, Jul Average, Madhya Pradesh, MP
28.0767,1991, Aug Average, Madhya Pradesh, MP
27.4425,1991, Sep Average, Madhya Pradesh, MP
26.5558,1991, Oct Average, Madhya Pradesh, MP
22.5562,1991, Nov Average, Madhya Pradesh, MP
18.5561,1991, Dec Average, Madhya Pradesh, MP
17.4191,1992, Jan Average, Madhya Pradesh, MP
19.3065,1992, Feb Average, Madhya Pradesh, MP
25.1958,1992, Mar Average, Madhya Pradesh, MP
28.3228,1992, Apr Average, Madhya Pradesh, MP
27.3386,1992, May Average, Madhya Pradesh, MP
28.3549,1992, Jun Average, Madhya Pradesh, MP
27.6078,1992, Jul Average, Madhya Pradesh, MP
28.0492,1992, Aug Average, Madhya Pradesh, MP
27.7278,1992, Sep Average, Madhya Pradesh, MP
26.5026,1992, Oct Average, Madhya Pradesh, MP
23.0168,1992, Nov Average, Madhya Pradesh, MP
18.2444,1992, Dec Average, Madhya Pradesh, MP
18.1609,1993, Jan Average, Madhya Pradesh, MP
21.0757,1993, Feb Average, Madhya Pradesh, MP
23.4808,1993, Mar Average, Madhya Pradesh, MP
26.4466,1993, Apr Average, Madhya Pradesh, MP
27.0991,1993, May Average, Madhya Pradesh, MP
27.6713,1993, Jun Average, Madhya Pradesh, MP
27.8916,1993, Jul Average, Madhya Pradesh, MP
27.867,1993, Aug Average, Madhya Pradesh, MP
27.4283,1993, Sep Average, Madhya Pradesh, MP
26.6738,1993, Oct Average, Madhya Pradesh, MP
23.2391,1993, Nov Average, Madhya Pradesh, MP
19.9446,1993, Dec Average, Madhya Pradesh, MP
18.7418,1994, Jan Average, Madhya Pradesh, MP
19.7401,1994, Feb Average, Madhya Pradesh, MP
25.03,1994, Mar Average, Madhya Pradesh, MP
27.1263,1994, Apr Average, Madhya Pradesh, MP
28.5911,1994, May Average, Madhya Pradesh, MP
28.0515,1994, Jun Average, Madhya Pradesh, MP
28.3919,1994, Jul Average, Madhya Pradesh, MP
28.3,1994, Aug Average, Madhya Pradesh, MP
28.3021,1994, Sep Average, Madhya Pradesh, MP
26.7137,1994, Oct Average, Madhya Pradesh, MP
23.1254,1994, Nov Average, Madhya Pradesh, MP
19.0129,1994, Dec Average, Madhya Pradesh, MP
17.7492,1995, Jan Average, Madhya Pradesh, MP
20.8723,1995, Feb Average, Madhya Pradesh, MP
25.2876,1995, Mar Average, Madhya Pradesh, MP
28.5657,1995, Apr Average, Madhya Pradesh, MP
29.2967,1995, May Average, Madhya Pradesh, MP
28.8511,1995, Jun Average, Madhya Pradesh, MP
27.984,1995, Jul Average, Madhya Pradesh, MP
28.1941,1995, Aug Average, Madhya Pradesh, MP
27.9357,1995, Sep Average, Madhya Pradesh, MP
27.2994,1995, Oct Average, Madhya Pradesh, MP
23.7156,1995, Nov Average, Madhya Pradesh, MP
19.1235,1995, Dec Average, Madhya Pradesh, MP
18.5789,1996, Jan Average, Madhya Pradesh, MP
20.6901,1996, Feb Average, Madhya Pradesh, MP
26.0952,1996, Mar Average, Madhya Pradesh, MP
27.8947,1996, Apr Average, Madhya Pradesh, MP
28.6148,1996, May Average, Madhya Pradesh, MP
28.0299,1996, Jun Average, Madhya Pradesh, MP
28.1341,1996, Jul Average, Madhya Pradesh, MP
27.7894,1996, Aug Average, Madhya Pradesh, MP
28.2475,1996, Sep Average, Madhya Pradesh, MP
26.6539,1996, Oct Average, Madhya Pradesh, MP
23.5364,1996, Nov Average, Madhya Pradesh, MP
19.4872,1996, Dec Average, Madhya Pradesh, MP
17.9503,1997, Jan Average, Madhya Pradesh, MP
19.7434,1997, Feb Average, Madhya Pradesh, MP
25.302,1997, Mar Average, Madhya Pradesh, MP
25.8287,1997, Apr Average, Madhya Pradesh, MP
28.2268,1997, May Average, Madhya Pradesh, MP
28.2152,1997, Jun Average, Madhya Pradesh, MP
28.0691,1997, Jul Average, Madhya Pradesh, MP
28.2508,1997, Aug Average, Madhya Pradesh, MP
27.6086,1997, Sep Average, Madhya Pradesh, MP
26.2579,1997, Oct Average, Madhya Pradesh, MP
23.9015,1997, Nov Average, Madhya Pradesh, MP
18.8273,1997, Dec Average, Madhya Pradesh, MP
17.7704,1998, Jan Average, Madhya Pradesh, MP
21.3817,1998, Feb Average, Madhya Pradesh, MP
23.833,1998, Mar Average, Madhya Pradesh, MP
27.4558,1998, Apr Average, Madhya Pradesh, MP
28.848,1998, May Average, Madhya Pradesh, MP
29.2008,1998, Jun Average, Madhya Pradesh, MP
28.1453,1998, Jul Average, Madhya Pradesh, MP
28.2394,1998, Aug Average, Madhya Pradesh, MP
28.6324,1998, Sep Average, Madhya Pradesh, MP
28.6631,1998, Oct Average, Madhya Pradesh, MP
24.228,1998, Nov Average, Madhya Pradesh, MP
19.9801,1998, Dec Average, Madhya Pradesh, MP
18.9055,1999, Jan Average, Madhya Pradesh, MP
22.7454,1999, Feb Average, Madhya Pradesh, MP
26.2573,1999, Mar Average, Madhya Pradesh, MP
29.5091,1999, Apr Average, Madhya Pradesh, MP
27.9702,1999, May Average, Madhya Pradesh, MP
28.5738,1999, Jun Average, Madhya Pradesh, MP
27.9209,1999, Jul Average, Madhya Pradesh, MP
27.8719,1999, Aug Average, Madhya Pradesh, MP
27.7741,1999, Sep Average, Madhya Pradesh, MP
27.2434,1999, Oct Average, Madhya Pradesh, MP
23.7157,1999, Nov Average, Madhya Pradesh, MP
20.4159,1999, Dec Average, Madhya Pradesh, MP
17.8553,2000, Jan Average, Madhya Pradesh, MP
19.8796,2000, Feb Average, Madhya Pradesh, MP
24.1766,2000, Mar Average, Madhya Pradesh, MP
26.9379,2000, Apr Average, Madhya Pradesh, MP
27.5459,2000, May Average, Madhya Pradesh, MP
28.1653,2000, Jun Average, Madhya Pradesh, MP
28.2621,2000, Jul Average, Madhya Pradesh, MP
28.1104,2000, Aug Average, Madhya Pradesh, MP
27.5094,2000, Sep Average, Madhya Pradesh, MP
27.0526,2000, Oct Average, Madhya Pradesh, MP
23.7323,2000, Nov Average, Madhya Pradesh, MP
19.4021,2000, Dec Average, Madhya Pradesh, MP
19.1684,2001, Jan Average, Madhya Pradesh, MP
22.1418,2001, Feb Average, Madhya Pradesh, MP
25.2322,2001, Mar Average, Madhya Pradesh, MP
28.0317,2001, Apr Average, Madhya Pradesh, MP
28.0056,2001, May Average, Madhya Pradesh, MP
27.9112,2001, Jun Average, Madhya Pradesh, MP
28.1778,2001, Jul Average, Madhya Pradesh, MP
28.4513,2001, Aug Average, Madhya Pradesh, MP
28.6358,2001, Sep Average, Madhya Pradesh, MP
27.4927,2001, Oct Average, Madhya Pradesh, MP
24.3786,2001, Nov Average, Madhya Pradesh, MP
20.0203,2001, Dec Average, Madhya Pradesh, MP
18.7662,2002, Jan Average, Madhya Pradesh, MP
21.7798,2002, Feb Average, Madhya Pradesh, MP
25.6658,2002, Mar Average, Madhya Pradesh, MP
27.3997,2002, Apr Average, Madhya Pradesh, MP
27.9866,2002, May Average, Madhya Pradesh, MP
28.2914,2002, Jun Average, Madhya Pradesh, MP
27.8864,2002, Jul Average, Madhya Pradesh, MP
27.9693,2002, Aug Average, Madhya Pradesh, MP
28.0888,2002, Sep Average, Madhya Pradesh, MP
26.9426,2002, Oct Average, Madhya Pradesh, MP
24.0238,2002, Nov Average, Madhya Pradesh, MP
20.2395,2002, Dec Average, Madhya Pradesh, MP
17.9398,2003, Jan Average, Madhya Pradesh, MP
20.9849,2003, Feb Average, Madhya Pradesh, MP
24.4467,2003, Mar Average, Madhya Pradesh, MP
28.153,2003, Apr Average, Madhya Pradesh, MP
28.1068,2003, May Average, Madhya Pradesh, MP
28.1032,2003, Jun Average, Madhya Pradesh, MP
28.2792,2003, Jul Average, Madhya Pradesh, MP
28.8776,2003, Aug Average, Madhya Pradesh, MP
28.7275,2003, Sep Average, Madhya Pradesh, MP
27.7419,2003, Oct Average, Madhya Pradesh, MP
23.9283,2003, Nov Average, Madhya Pradesh, MP
19.2162,2003, Dec Average, Madhya Pradesh, MP
18.2838,2004, Jan Average, Madhya Pradesh, MP
20.9799,2004, Feb Average, Madhya Pradesh, MP
26.7782,2004, Mar Average, Madhya Pradesh, MP
27.3832,2004, Apr Average, Madhya Pradesh, MP
29.1106,2004, May Average, Madhya Pradesh, MP
28.3582,2004, Jun Average, Madhya Pradesh, MP
27.6765,2004, Jul Average, Madhya Pradesh, MP
28.5187,2004, Aug Average, Madhya Pradesh, MP
28.2945,2004, Sep Average, Madhya Pradesh, MP
